PERÍODO;UNIDADES;TOTAL;ID LOJA;;;;;;
04/07/2024;MANAUARA;5118;119;;;;;;
04/07/2024;MATRIZ;5787;101;;;;;;
04/07/2024;MILLENNIUM;1546;117;;;;;;
04/07/2024;NOVA CIDADE;4996;121;;;;;;
04/07/2024;PONTA NEGRA;2680;114;;;;;;
04/07/2024;PONTA NEGRA SHOPPING;1519;120;;;;;;
04/07/2024;PORTO VELHO CENTRO;2157;201;;;;;;
04/07/2024;PORTO VELHO SHOPPING;2701;202;;;;;;
04/07/2024;RIO BRANCO SHOPPING;1597;401;;;;;;
04/07/2024;STUDIO 5;3054;116;;;;;;
04/07/2024;TORQUATO;4359;500;;;;;;
04/07/2024;IRANDUBA;1649;550;;;;;;
04/07/2024;JI-PARANÁ;1077;205;;;;;;
04/07/2024;PARINTINS;2344;590;;;;;;
04/07/2024;AMAZONAS SHOPPING;;106;;;;;;
04/07/2024;GRANDE CIRCULAR;5295;109;;;;;;
04/07/2024;CIDADE NOVA;6523;115;;;;;;
05/07/2024;AVENIDA - AUTOSSERVIÇO 01;774;103;;;;;;
05/07/2024;AVENIDA - AUTOSSERVIÇO 02;2312;103;;;;;;
05/07/2024;AVENIDA - AUTOSSERVIÇO 03;1987;103;;;;;;
05/07/2024;AVENIDA - AV. EDUARDO RIBEIRO FARMA;3609;103;;;;;;
05/07/2024;AVENIDA - AV. EDUARDO RIBEIRO LOJA;8622;103;;;;;;
05/07/2024;AVENIDA - JOAQUIM SARMENTO LOJA;4104;103;;;;;;
05/07/2024;AVENIDA - BALCÃO DE ENTREGAS;8233;103;;;;;;
05/07/2024;AVENIDA - ELETRÔNICO;13246;103;;;;;;
05/07/2024;AVENIDA - LINHA BRANCA ;1736;103;;;;;;
05/07/2024;AVENIDA - MOVEIS 2° PISO;2312;103;;;;;;
05/07/2024;AVENIDA - MOVEIS 3º PISO;771;103;;;;;;
05/07/2024;BOA VISTA SHOPPING;3075;701;;;;;;
05/07/2024;CAMAPUÃ;5052;118;;;;;;
05/07/2024;COARI;1394;591;;;;;;
05/07/2024;EDUCANDOS;1851;105;;;;;;
05/07/2024;ITACOATIARA;2725;510;;;;;;
05/07/2024;JATUARANA;3133;204;;;;;;
05/07/2024;MANACAPURU;2813;520;;;;;;
05/07/2024;MANAUARA;5911;119;;;;;;
05/07/2024;MATRIZ;6439;101;;;;;;
05/07/2024;MILLENNIUM;1521;117;;;;;;
05/07/2024;NOVA CIDADE;5677;121;;;;;;
05/07/2024;PONTA NEGRA;3014;114;;;;;;
05/07/2024;PONTA NEGRA SHOPPING;1992;120;;;;;;
05/07/2024;PORTO VELHO CENTRO;2208;201;;;;;;
05/07/2024;PORTO VELHO SHOPPING;3185;202;;;;;;
05/07/2024;RIO BRANCO SHOPPING;1837;401;;;;;;
05/07/2024;STUDIO 5;3602;116;;;;;;
05/07/2024;TORQUATO;5308;500;;;;;;
05/07/2024;IRANDUBA;1707;550;;;;;;
05/07/2024;JI-PARANÁ;1484;205;;;;;;
05/07/2024;PARINTINS;2189;590;;;;;;
05/07/2024;AMAZONAS SHOPPING;;106;;;;;;
05/07/2024;GRANDE CIRCULAR;6452;109;;;;;;
05/07/2024;CIDADE NOVA;7597;115;;;;;;
06/07/2024;AVENIDA - AUTOSSERVIÇO 01;800;103;;;;;;
06/07/2024;AVENIDA - AUTOSSERVIÇO 02;2718;103;;;;;;
06/07/2024;AVENIDA - AUTOSSERVIÇO 03;2363;103;;;;;;
06/07/2024;AVENIDA - AV. EDUARDO RIBEIRO FARMA;4033;103;;;;;;
06/07/2024;AVENIDA - AV. EDUARDO RIBEIRO LOJA;9639;103;;;;;;
06/07/2024;AVENIDA - JOAQUIM SARMENTO LOJA;4383;103;;;;;;
06/07/2024;AVENIDA - BALCÃO DE ENTREGAS;8319;103;;;;;;
06/07/2024;AVENIDA - ELETRÔNICO;14123;103;;;;;;
06/07/2024;AVENIDA - LINHA BRANCA ;4216;103;;;;;;
06/07/2024;AVENIDA - MOVEIS 2° PISO;2215;103;;;;;;
06/07/2024;AVENIDA - MOVEIS 3º PISO;688;103;;;;;;
06/07/2024;BOA VISTA SHOPPING;3383;701;;;;;;
06/07/2024;CAMAPUÃ;6056;118;;;;;;
06/07/2024;COARI;1268;591;;;;;;
06/07/2024;EDUCANDOS;1843;105;;;;;;
06/07/2024;ITACOATIARA;2101;510;;;;;;
06/07/2024;JATUARANA;3318;204;;;;;;
06/07/2024;MANACAPURU;2256;520;;;;;;
06/07/2024;MANAUARA;5655;119;;;;;;
06/07/2024;MATRIZ;5501;101;;;;;;
06/07/2024;MILLENNIUM;1265;117;;;;;;
06/07/2024;NOVA CIDADE;5592;121;;;;;;
06/07/2024;PONTA NEGRA;3345;114;;;;;;
06/07/2024;PONTA NEGRA SHOPPING;2414;120;;;;;;
06/07/2024;PORTO VELHO CENTRO;2142;201;;;;;;
06/07/2024;PORTO VELHO SHOPPING;4048;202;;;;;;
06/07/2024;RIO BRANCO SHOPPING;2149;401;;;;;;
06/07/2024;STUDIO 5;3504;116;;;;;;
06/07/2024;TORQUATO;5555;500;;;;;;
06/07/2024;IRANDUBA;1597;550;;;;;;
06/07/2024;JI-PARANÁ;1372;205;;;;;;
06/07/2024;PARINTINS;1953;590;;;;;;
06/07/2024;AMAZONAS SHOPPING;;106;;;;;;
06/07/2024;GRANDE CIRCULAR;7328;109;;;;;;
06/07/2024;CIDADE NOVA;8136;115;;;;;;
07/07/2024;AVENIDA - AUTOSSERVIÇO 01;210;103;;;;;;
07/07/2024;AVENIDA - AUTOSSERVIÇO 02;768;103;;;;;;
07/07/2024;AVENIDA - AUTOSSERVIÇO 03;552;103;;;;;;
07/07/2024;AVENIDA - AV. EDUARDO RIBEIRO FARMA;1150;103;;;;;;
07/07/2024;AVENIDA - AV. EDUARDO RIBEIRO LOJA;2327;103;;;;;;
07/07/2024;AVENIDA - JOAQUIM SARMENTO LOJA;611;103;;;;;;
07/07/2024;AVENIDA - BALCÃO DE ENTREGAS;2068;103;;;;;;
07/07/2024;AVENIDA - ELETRÔNICO;3991;103;;;;;;
07/07/2024;AVENIDA - LINHA BRANCA ;1088;103;;;;;;
07/07/2024;AVENIDA - MOVEIS 2° PISO;422;103;;;;;;
07/07/2024;AVENIDA - MOVEIS 3º PISO;106;103;;;;;;
07/07/2024;BOA VISTA SHOPPING;2660;701;;;;;;
07/07/2024;CAMAPUÃ;2574;118;;;;;;
07/07/2024;COARI;423;591;;;;;;
07/07/2024;EDUCANDOS;673;105;;;;;;
07/07/2024;ITACOATIARA;570;510;;;;;;
07/07/2024;JATUARANA;738;204;;;;;;
07/07/2024;MANACAPURU;953;520;;;;;;
07/07/2024;MANAUARA;3672;119;;;;;;
07/07/2024;MATRIZ;257;101;;;;;;
07/07/2024;MILLENNIUM;322;117;;;;;;
07/07/2024;NOVA CIDADE;3053;121;;;;;;
07/07/2024;PONTA NEGRA;1946;114;;;;;;
07/07/2024;PONTA NEGRA SHOPPING;1607;120;;;;;;
07/07/2024;PORTO VELHO CENTRO;417;201;;;;;;
07/07/2024;PORTO VELHO SHOPPING;2898;202;;;;;;
07/07/2024;RIO BRANCO SHOPPING;2361;401;;;;;;
07/07/2024;STUDIO 5;2008;116;;;;;;
07/07/2024;TORQUATO;2246;500;;;;;;
07/07/2024;IRANDUBA;806;550;;;;;;
07/07/2024;JI-PARANÁ;95;205;;;;;;
07/07/2024;PARINTINS;442;590;;;;;;
07/07/2024;AMAZONAS SHOPPING;;106;;;;;;
07/07/2024;GRANDE CIRCULAR;4137;109;;;;;;
07/07/2024;CIDADE NOVA;5185;115;;;;;;
08/07/2024;AVENIDA - AUTOSSERVIÇO 01;621;103;;;;;;
08/07/2024;AVENIDA - AUTOSSERVIÇO 02;2655;103;;;;;;
08/07/2024;AVENIDA - AUTOSSERVIÇO 03;1912;103;;;;;;
08/07/2024;AVENIDA - AV. EDUARDO RIBEIRO FARMA;3194;103;;;;;;
08/07/2024;AVENIDA - AV. EDUARDO RIBEIRO LOJA;8076;103;;;;;;
08/07/2024;AVENIDA - JOAQUIM SARMENTO LOJA;3792;103;;;;;;
08/07/2024;AVENIDA - BALCÃO DE ENTREGAS;8530;103;;;;;;
08/07/2024;AVENIDA - ELETRÔNICO;12690;103;;;;;;
08/07/2024;AVENIDA - LINHA BRANCA ;3676;103;;;;;;
08/07/2024;AVENIDA - MOVEIS 2° PISO;2461;103;;;;;;
08/07/2024;AVENIDA - MOVEIS 3º PISO;822;103;;;;;;
08/07/2024;BOA VISTA SHOPPING;2620;701;;;;;;
08/07/2024;CAMAPUÃ;5020;118;;;;;;
08/07/2024;COARI;1488;591;;;;;;
08/07/2024;EDUCANDOS;1810;105;;;;;;
08/07/2024;ITACOATIARA;2917;510;;;;;;
08/07/2024;JATUARANA;3024;204;;;;;;
08/07/2024;MANACAPURU;2700;520;;;;;;
08/07/2024;MANAUARA;5202;119;;;;;;
08/07/2024;MATRIZ;6075;101;;;;;;
08/07/2024;MILLENNIUM;1603;117;;;;;;
08/07/2024;NOVA CIDADE;5265;121;;;;;;
08/07/2024;PONTA NEGRA;3006;114;;;;;;
08/07/2024;PONTA NEGRA SHOPPING;1593;120;;;;;;
08/07/2024;PORTO VELHO CENTRO;2306;201;;;;;;
08/07/2024;PORTO VELHO SHOPPING;2876;202;;;;;;
08/07/2024;RIO BRANCO SHOPPING;1559;401;;;;;;
08/07/2024;STUDIO 5;3074;116;;;;;;
08/07/2024;TORQUATO;5019;500;;;;;;
08/07/2024;IRANDUBA;1627;550;;;;;;
08/07/2024;JI-PARANÁ;1431;205;;;;;;
08/07/2024;PARINTINS;2184;590;;;;;;
08/07/2024;AMAZONAS SHOPPING;;106;;;;;;
08/07/2024;GRANDE CIRCULAR;5968;109;;;;;;
08/07/2024;CIDADE NOVA;7057;115;;;;;;
09/07/2024;AVENIDA - AUTOSSERVIÇO 01;670;103;;;;;;
09/07/2024;AVENIDA - AUTOSSERVIÇO 02;2194;103;;;;;;
09/07/2024;AVENIDA - AUTOSSERVIÇO 03;1611;103;;;;;;
09/07/2024;AVENIDA - AV. EDUARDO RIBEIRO FARMA;2748;103;;;;;;
09/07/2024;AVENIDA - AV. EDUARDO RIBEIRO LOJA;6737;103;;;;;;
09/07/2024;AVENIDA - JOAQUIM SARMENTO LOJA;3468;103;;;;;;
09/07/2024;AVENIDA - BALCÃO DE ENTREGAS;6891;103;;;;;;
09/07/2024;AVENIDA - ELETRÔNICO;11444;103;;;;;;
09/07/2024;AVENIDA - LINHA BRANCA ;2958;103;;;;;;
09/07/2024;AVENIDA - MOVEIS 2° PISO;2000;103;;;;;;
09/07/2024;AVENIDA - MOVEIS 3º PISO;659;103;;;;;;
09/07/2024;BOA VISTA SHOPPING;2492;701;;;;;;
09/07/2024;CAMAPUÃ;4476;118;;;;;;
09/07/2024;COARI;1372;591;;;;;;
09/07/2024;EDUCANDOS;1701;105;;;;;;
09/07/2024;ITACOATIARA;2044;510;;;;;;
09/07/2024;JATUARANA;2423;204;;;;;;
09/07/2024;MANACAPURU;2465;520;;;;;;
09/07/2024;MANAUARA;4547;119;;;;;;
09/07/2024;MATRIZ;5903;101;;;;;;
09/07/2024;MILLENNIUM;1508;117;;;;;;
09/07/2024;NOVA CIDADE;4813;121;;;;;;
09/07/2024;PONTA NEGRA;2686;114;;;;;;
09/07/2024;PONTA NEGRA SHOPPING;1478;120;;;;;;
09/07/2024;PORTO VELHO CENTRO;2130;201;;;;;;
09/07/2024;PORTO VELHO SHOPPING;2715;202;;;;;;
09/07/2024;RIO BRANCO SHOPPING;1307;401;;;;;;
09/07/2024;STUDIO 5;2693;116;;;;;;
09/07/2024;TORQUATO;4189;500;;;;;;
09/07/2024;IRANDUBA;1484;550;;;;;;
09/07/2024;JI-PARANÁ;1288;205;;;;;;
09/07/2024;PARINTINS;1622;590;;;;;;
09/07/2024;AMAZONAS SHOPPING;13873;106;;;;;;
09/07/2024;GRANDE CIRCULAR;5128;109;;;;;;
09/07/2024;CIDADE NOVA;6294;115;;;;;;
10/07/2024;AVENIDA - AUTOSSERVIÇO 01;540;103;;;;;;
10/07/2024;AVENIDA - AUTOSSERVIÇO 02;1972;103;;;;;;
10/07/2024;AVENIDA - AUTOSSERVIÇO 03;1484;103;;;;;;
10/07/2024;AVENIDA - AV. EDUARDO RIBEIRO FARMA;2849;103;;;;;;
10/07/2024;AVENIDA - AV. EDUARDO RIBEIRO LOJA;5729;103;;;;;;
10/07/2024;AVENIDA - JOAQUIM SARMENTO LOJA;3067;103;;;;;;
10/07/2024;AVENIDA - BALCÃO DE ENTREGAS;6061;103;;;;;;
10/07/2024;AVENIDA - ELETRÔNICO;9945;103;;;;;;
10/07/2024;AVENIDA - LINHA BRANCA ;2821;103;;;;;;
10/07/2024;AVENIDA - MOVEIS 2° PISO;1881;103;;;;;;
10/07/2024;AVENIDA - MOVEIS 3º PISO;780;103;;;;;;
10/07/2024;BOA VISTA SHOPPING;2397;701;;;;;;
10/07/2024;CAMAPUÃ;4000;118;;;;;;
10/07/2024;COARI;1167;591;;;;;;
10/07/2024;EDUCANDOS;1586;105;;;;;;
10/07/2024;ITACOATIARA;1672;510;;;;;;
10/07/2024;JATUARANA;2470;204;;;;;;
10/07/2024;MANACAPURU;2064;520;;;;;;
10/07/2024;MANAUARA;4734;119;;;;;;
10/07/2024;MATRIZ;4802;101;;;;;;
10/07/2024;MILLENNIUM;1359;117;;;;;;
10/07/2024;NOVA CIDADE;4419;121;;;;;;
10/07/2024;PONTA NEGRA;2630;114;;;;;;
10/07/2024;PONTA NEGRA SHOPPING;1650;120;;;;;;
10/07/2024;PORTO VELHO CENTRO;2055;201;;;;;;
10/07/2024;PORTO VELHO SHOPPING;2773;202;;;;;;
10/07/2024;RIO BRANCO SHOPPING;1219;401;;;;;;
10/07/2024;STUDIO 5;2507;116;;;;;;
10/07/2024;TORQUATO;4225;500;;;;;;
10/07/2024;IRANDUBA;1312;550;;;;;;
10/07/2024;JI-PARANÁ;1246;205;;;;;;
10/07/2024;PARINTINS;1751;590;;;;;;
10/07/2024;AMAZONAS SHOPPING;13987;106;;;;;;
10/07/2024;GRANDE CIRCULAR;4849;109;;;;;;
10/07/2024;CIDADE NOVA;5860;115;;;;;;
11/07/2024;AVENIDA - AUTOSSERVIÇO 01;471;103;;;;;;
11/07/2024;AVENIDA - AUTOSSERVIÇO 02;1961;103;;;;;;
11/07/2024;AVENIDA - AUTOSSERVIÇO 03;1408;103;;;;;;
11/07/2024;AVENIDA - AV. EDUARDO RIBEIRO FARMA;2659;103;;;;;;
11/07/2024;AVENIDA - AV. EDUARDO RIBEIRO LOJA;6099;103;;;;;;
11/07/2024;AVENIDA - JOAQUIM SARMENTO LOJA;3020;103;;;;;;
11/07/2024;AVENIDA - BALCÃO DE ENTREGAS;5213;103;;;;;;
11/07/2024;AVENIDA - ELETRÔNICO;9717;103;;;;;;
11/07/2024;AVENIDA - LINHA BRANCA ;2249;103;;;;;;
11/07/2024;AVENIDA - MOVEIS 2° PISO;1790;103;;;;;;
11/07/2024;AVENIDA - MOVEIS 3º PISO;524;103;;;;;;
11/07/2024;BOA VISTA SHOPPING;2083;701;;;;;;
11/07/2024;CAMAPUÃ;;118;;;;;;
11/07/2024;COARI;1113;591;;;;;;
11/07/2024;EDUCANDOS;1645;105;;;;;;
11/07/2024;ITACOATIARA;1667;510;;;;;;
11/07/2024;JATUARANA;2247;204;;;;;;
11/07/2024;MANACAPURU;2074;520;;;;;;
11/07/2024;MANAUARA;4367;119;;;;;;
11/07/2024;MATRIZ;5377;101;;;;;;
11/07/2024;MILLENNIUM;1314;117;;;;;;
11/07/2024;NOVA CIDADE;4302;121;;;;;;
11/07/2024;PONTA NEGRA;2417;114;;;;;;
11/07/2024;PONTA NEGRA SHOPPING;1222;120;;;;;;
11/07/2024;PORTO VELHO CENTRO;1846;201;;;;;;
11/07/2024;PORTO VELHO SHOPPING;2458;202;;;;;;
11/07/2024;RIO BRANCO SHOPPING;1093;401;;;;;;
11/07/2024;STUDIO 5;2514;116;;;;;;
11/07/2024;TORQUATO;3797;500;;;;;;
11/07/2024;IRANDUBA;0;550;;;;;;
11/07/2024;JI-PARANÁ;877;205;;;;;;
11/07/2024;PARINTINS;1486;590;;;;;;
11/07/2024;AMAZONAS SHOPPING;13128;106;;;;;;
11/07/2024;GRANDE CIRCULAR;4111;109;;;;;;
11/07/2024;CIDADE NOVA;5325;115;;;;;;
12/07/2024;AVENIDA - AUTOSSERVIÇO 01;388;103;;;;;;
12/07/2024;AVENIDA - AUTOSSERVIÇO 02;2155;103;;;;;;
12/07/2024;AVENIDA - AUTOSSERVIÇO 03;1304;103;;;;;;
12/07/2024;AVENIDA - AV. EDUARDO RIBEIRO FARMA;2362;103;;;;;;
12/07/2024;AVENIDA - AV. EDUARDO RIBEIRO LOJA;5705;103;;;;;;
12/07/2024;AVENIDA - JOAQUIM SARMENTO LOJA;3030;103;;;;;;
12/07/2024;AVENIDA - BALCÃO DE ENTREGAS;5055;103;;;;;;
12/07/2024;AVENIDA - ELETRÔNICO;10053;103;;;;;;
12/07/2024;AVENIDA - LINHA BRANCA ;2017;103;;;;;;
12/07/2024;AVENIDA - MOVEIS 2° PISO;1793;103;;;;;;
12/07/2024;AVENIDA - MOVEIS 3º PISO;613;103;;;;;;
12/07/2024;BOA VISTA SHOPPING;2377;701;;;;;;
12/07/2024;CAMAPUÃ;;118;;;;;;
12/07/2024;COARI;1051;591;;;;;;
12/07/2024;EDUCANDOS;1595;105;;;;;;
12/07/2024;ITACOATIARA;1505;510;;;;;;
12/07/2024;JATUARANA;2396;204;;;;;;
12/07/2024;MANACAPURU;2365;520;;;;;;
12/07/2024;MANAUARA;4995;119;;;;;;
12/07/2024;MATRIZ;5328;101;;;;;;
12/07/2024;MILLENNIUM;1290;117;;;;;;
12/07/2024;NOVA CIDADE;4189;121;;;;;;
12/07/2024;PONTA NEGRA;2278;114;;;;;;
12/07/2024;PONTA NEGRA SHOPPING;1317;120;;;;;;
12/07/2024;PORTO VELHO CENTRO;2011;201;;;;;;
12/07/2024;PORTO VELHO SHOPPING;3078;202;;;;;;
12/07/2024;RIO BRANCO SHOPPING;1132;401;;;;;;
12/07/2024;STUDIO 5;3206;116;;;;;;
12/07/2024;TORQUATO;3766;500;;;;;;
12/07/2024;IRANDUBA;0;550;;;;;;
12/07/2024;JI-PARANÁ;1019;205;;;;;;
12/07/2024;PARINTINS;1482;590;;;;;;
12/07/2024;AMAZONAS SHOPPING;13369;106;;;;;;
12/07/2024;GRANDE CIRCULAR;4175;109;;;;;;
12/07/2024;CIDADE NOVA;5152;115;;;;;;
13/07/2024;AVENIDA - AUTOSSERVIÇO 01;694;103;;;;;;
13/07/2024;AVENIDA - AUTOSSERVIÇO 02;3487;103;;;;;;
13/07/2024;AVENIDA - AUTOSSERVIÇO 03;2062;103;;;;;;
13/07/2024;AVENIDA - AV. EDUARDO RIBEIRO FARMA;3347;103;;;;;;
13/07/2024;AVENIDA - AV. EDUARDO RIBEIRO LOJA;7697;103;;;;;;
13/07/2024;AVENIDA - JOAQUIM SARMENTO LOJA;3249;103;;;;;;
13/07/2024;AVENIDA - BALCÃO DE ENTREGAS;5512;103;;;;;;
13/07/2024;AVENIDA - ELETRÔNICO;12866;103;;;;;;
13/07/2024;AVENIDA - LINHA BRANCA ;2640;103;;;;;;
13/07/2024;AVENIDA - MOVEIS 2° PISO;2794;103;;;;;;
13/07/2024;AVENIDA - MOVEIS 3º PISO;828;103;;;;;;
13/07/2024;BOA VISTA SHOPPING;1899;701;;;;;;
13/07/2024;CAMAPUÃ;;118;;;;;;
13/07/2024;COARI;1114;591;;;;;;
13/07/2024;EDUCANDOS;1763;105;;;;;;
13/07/2024;ITACOATIARA;1377;510;;;;;;
13/07/2024;JATUARANA;2649;204;;;;;;
13/07/2024;MANACAPURU;1827;520;;;;;;
13/07/2024;MANAUARA;5492;119;;;;;;
13/07/2024;MATRIZ;;101;;;;;;
13/07/2024;MILLENNIUM;1114;117;;;;;;
13/07/2024;NOVA CIDADE;4448;121;;;;;;
13/07/2024;PONTA NEGRA;2789;114;;;;;;
13/07/2024;PONTA NEGRA SHOPPING;1509;120;;;;;;
13/07/2024;PORTO VELHO CENTRO;1969;201;;;;;;
13/07/2024;PORTO VELHO SHOPPING;3437;202;;;;;;
13/07/2024;RIO BRANCO SHOPPING;1515;401;;;;;;
13/07/2024;STUDIO 5;4280;116;;;;;;
13/07/2024;TORQUATO;4439;500;;;;;;
13/07/2024;IRANDUBA;1228;550;;;;;;
13/07/2024;JI-PARANÁ;892;205;;;;;;
13/07/2024;PARINTINS;1586;590;;;;;;
13/07/2024;AMAZONAS SHOPPING;14867;106;;;;;;
13/07/2024;GRANDE CIRCULAR;5406;109;;;;;;
13/07/2024;CIDADE NOVA;6435;115;;;;;;
14/07/2024;AVENIDA - AUTOSSERVIÇO 01;194;103;;;;;;
14/07/2024;AVENIDA - AUTOSSERVIÇO 02;449;103;;;;;;
14/07/2024;AVENIDA - AUTOSSERVIÇO 03;388;103;;;;;;
14/07/2024;AVENIDA - AV. EDUARDO RIBEIRO FARMA;1008;103;;;;;;
14/07/2024;AVENIDA - AV. EDUARDO RIBEIRO LOJA;1764;103;;;;;;
14/07/2024;AVENIDA - JOAQUIM SARMENTO LOJA;624;103;;;;;;
14/07/2024;AVENIDA - BALCÃO DE ENTREGAS;2144;103;;;;;;
14/07/2024;AVENIDA - ELETRÔNICO;3790;103;;;;;;
14/07/2024;AVENIDA - LINHA BRANCA ;619;103;;;;;;
14/07/2024;AVENIDA - MOVEIS 2° PISO;418;103;;;;;;
14/07/2024;AVENIDA - MOVEIS 3º PISO;100;103;;;;;;
14/07/2024;BOA VISTA SHOPPING;2361;701;;;;;;
14/07/2024;CAMAPUÃ;;118;;;;;;
14/07/2024;COARI;354;591;;;;;;
14/07/2024;EDUCANDOS;571;105;;;;;;
14/07/2024;ITACOATIARA;544;510;;;;;;
14/07/2024;JATUARANA;575;204;;;;;;
14/07/2024;MANACAPURU;1179;520;;;;;;
14/07/2024;MANAUARA;3494;119;;;;;;
14/07/2024;MATRIZ;;101;;;;;;
14/07/2024;MILLENNIUM;289;117;;;;;;
14/07/2024;NOVA CIDADE;2605;121;;;;;;
14/07/2024;PONTA NEGRA;1732;114;;;;;;
14/07/2024;PONTA NEGRA SHOPPING;1102;120;;;;;;
14/07/2024;PORTO VELHO CENTRO;;201;;;;;;
14/07/2024;PORTO VELHO SHOPPING;2370;202;;;;;;
14/07/2024;RIO BRANCO SHOPPING;1187;401;;;;;;
14/07/2024;STUDIO 5;1383;116;;;;;;
14/07/2024;TORQUATO;1767;500;;;;;;
14/07/2024;IRANDUBA;550;550;;;;;;
14/07/2024;JI-PARANÁ;131;205;;;;;;
14/07/2024;PARINTINS;439;590;;;;;;
14/07/2024;AMAZONAS SHOPPING;9914;106;;;;;;
14/07/2024;GRANDE CIRCULAR;3621;109;;;;;;
14/07/2024;CIDADE NOVA;4153;115;;;;;;
15/07/2024;AVENIDA - AUTOSSERVIÇO 01;646;103;;;;;;
15/07/2024;AVENIDA - AUTOSSERVIÇO 02;2054;103;;;;;;
15/07/2024;AVENIDA - AUTOSSERVIÇO 03;1480;103;;;;;;
15/07/2024;AVENIDA - AV. EDUARDO RIBEIRO FARMA;2682;103;;;;;;
15/07/2024;AVENIDA - AV. EDUARDO RIBEIRO LOJA;7013;103;;;;;;
15/07/2024;AVENIDA - JOAQUIM SARMENTO LOJA;3418;103;;;;;;
15/07/2024;AVENIDA - BALCÃO DE ENTREGAS;6280;103;;;;;;
15/07/2024;AVENIDA - ELETRÔNICO;10048;103;;;;;;
15/07/2024;AVENIDA - LINHA BRANCA ;2290;103;;;;;;
15/07/2024;AVENIDA - MOVEIS 2° PISO;1933;103;;;;;;
15/07/2024;AVENIDA - MOVEIS 3º PISO;657;103;;;;;;
15/07/2024;BOA VISTA SHOPPING;2338;701;;;;;;
15/07/2024;CAMAPUÃ;;118;;;;;;
15/07/2024;COARI;1112;591;;;;;;
15/07/2024;EDUCANDOS;1842;105;;;;;;
15/07/2024;ITACOATIARA;1972;510;;;;;;
15/07/2024;JATUARANA;2352;204;;;;;;
15/07/2024;MANACAPURU;3292;520;;;;;;
15/07/2024;MANAUARA;5157;119;;;;;;
15/07/2024;MATRIZ;2522;101;;;;;;
15/07/2024;MILLENNIUM;1425;117;;;;;;
15/07/2024;NOVA CIDADE;4906;121;;;;;;
15/07/2024;PONTA NEGRA;2509;114;;;;;;
15/07/2024;PONTA NEGRA SHOPPING;1354;120;;;;;;
15/07/2024;PORTO VELHO CENTRO;1985;201;;;;;;
15/07/2024;PORTO VELHO SHOPPING;2810;202;;;;;;
15/07/2024;RIO BRANCO SHOPPING;1098;401;;;;;;
15/07/2024;STUDIO 5;3029;116;;;;;;
15/07/2024;TORQUATO;4065;500;;;;;;
15/07/2024;IRANDUBA;1514;550;;;;;;
15/07/2024;JI-PARANÁ;1360;205;;;;;;
15/07/2024;PARINTINS;1646;590;;;;;;
15/07/2024;AMAZONAS SHOPPING;13691;106;;;;;;
15/07/2024;GRANDE CIRCULAR;5314;109;;;;;;
15/07/2024;CIDADE NOVA;6150;115;;;;;;
16/07/2024;AVENIDA - AUTOSSERVIÇO 01;487;103;;;;;;
16/07/2024;AVENIDA - AUTOSSERVIÇO 02;2752;103;;;;;;
16/07/2024;AVENIDA - AUTOSSERVIÇO 03;1405;103;;;;;;
16/07/2024;AVENIDA - AV. EDUARDO RIBEIRO FARMA;2336;103;;;;;;
16/07/2024;AVENIDA - AV. EDUARDO RIBEIRO LOJA;6373;103;;;;;;
16/07/2024;AVENIDA - JOAQUIM SARMENTO LOJA;3184;103;;;;;;
16/07/2024;AVENIDA - BALCÃO DE ENTREGAS;5778;103;;;;;;
16/07/2024;AVENIDA - ELETRÔNICO;9647;103;;;;;;
16/07/2024;AVENIDA - LINHA BRANCA ;1979;103;;;;;;
16/07/2024;AVENIDA - MOVEIS 2° PISO;1962;103;;;;;;
16/07/2024;AVENIDA - MOVEIS 3º PISO;629;103;;;;;;
16/07/2024;BOA VISTA SHOPPING;2016;701;;;;;;
16/07/2024;CAMAPUÃ;3012;118;;;;;;
16/07/2024;COARI;1202;591;;;;;;
16/07/2024;EDUCANDOS;1653;105;;;;;;
16/07/2024;ITACOATIARA;1555;510;;;;;;
16/07/2024;JATUARANA;2097;204;;;;;;
16/07/2024;MANACAPURU;930;520;;;;;;
16/07/2024;MANAUARA;;119;;;;;;
16/07/2024;MATRIZ;5274;101;;;;;;
16/07/2024;MILLENNIUM;1398;117;;;;;;
16/07/2024;NOVA CIDADE;4488;121;;;;;;
16/07/2024;PONTA NEGRA;2240;114;;;;;;
16/07/2024;PONTA NEGRA SHOPPING;1244;120;;;;;;
16/07/2024;PORTO VELHO CENTRO;1937;201;;;;;;
16/07/2024;PORTO VELHO SHOPPING;2400;202;;;;;;
16/07/2024;RIO BRANCO SHOPPING;971;401;;;;;;
16/07/2024;STUDIO 5;2521;116;;;;;;
16/07/2024;TORQUATO;3665;500;;;;;;
16/07/2024;IRANDUBA;1218;550;;;;;;
16/07/2024;JI-PARANÁ;1063;205;;;;;;
16/07/2024;PARINTINS;659;590;;;;;;
16/07/2024;AMAZONAS SHOPPING;12506;106;;;;;;
16/07/2024;GRANDE CIRCULAR;4596;109;;;;;;
16/07/2024;CIDADE NOVA;5490;115;;;;;;
17/07/2024;AVENIDA - AUTOSSERVIÇO 01;476;103;;;;;;
17/07/2024;AVENIDA - AUTOSSERVIÇO 02;2181;103;;;;;;
17/07/2024;AVENIDA - AUTOSSERVIÇO 03;1164;103;;;;;;
17/07/2024;AVENIDA - AV. EDUARDO RIBEIRO FARMA;2425;103;;;;;;
